output,r2,rmse,mae,nrmse
cap_CoalOldScr_coal-CCS_mod_p63,0.43433161533265385,845.3347436120899,516.6497478401704,0.2076989542044447
cap_CoalOldScr_coal-CCS_mod_p64,0.4560120629301623,144.81689408501666,103.91211233288473,0.3329124001954406
cap_CoalOldScr_coal-CCS_mod_p65,0.6613217987814058,90.14008145794477,43.74421331227835,0.23053729273131657
cap_CoalOldScr_coal-CCS_mod_p67,0.6004069814510036,505.71594423570065,337.4203323480325,0.20941189094307755
cap_CoalOldScr_p63,0.06549920085047145,106.71045917115036,26.189609060764017,0.06610329857444508
cap_CoalOldScr_p64,0.35551708156504913,87.18316430309717,39.761365713094925,0.20042106736344178
cap_CoalOldScr_p65,0.16450276432034283,38.50994490496735,10.361032727075434,0.09849090768533848
cap_CoalOldScr_p67,0.6753809616617584,240.60866734301828,164.527492112656,0.10286935030108767
cap_Gas-CC_Gas-CC-CCS_mod_p67,0.2945355273460897,796.1678570927421,173.2956379705894,0.0851779545047749
cap_Gas-CC_H2-CC_p60,0.5443460671513655,29.566613129428532,11.034974523355329,0.1274692307916065
cap_Gas-CC_H2-CC_p62,0.3097556081247548,103.11703325379122,23.051294697852786,0.07601578579683868
cap_Gas-CC_H2-CC_p63,-0.12777209946078028,1.0326387986379983,0.08813451835262681,0.04812217776958211
cap_Gas-CC_H2-CC_p64,0.1634037845087023,65.70151703661273,10.430533047064882,0.0653746438175251
cap_Gas-CC_H2-CC_p65,0.33898218835648763,84.43711322991003,19.895692368956446,0.08268222533056808
cap_H2-CC_p60,0.23770411822301407,10.967148532811553,3.02883524455352,0.08227430228076667
cap_H2-CC_p61,0.5966251508361183,518.3862522135146,192.05884267075604,0.08392231397379062
cap_H2-CC_p62,0.04830297694785557,1.786389234992105,0.3110547123274893,0.08493994946138146
cap_H2-CC_p65,0.048834394518380675,28.799380885940053,3.913396735007134,0.071670357502166
cap_H2-CT_p60,0.643144757003417,186.08555512199916,50.81753620530213,0.05618390270190916
cap_H2-CT_p61,0.6083191599022205,511.8210265073688,159.96704930785214,0.06379981907099282
cap_H2-CT_p62,0.7391005433028981,122.37559407152364,23.518996771995493,0.045077333936414846
cap_H2-CT_p63,0.29300228153801156,131.62205480335328,22.571261714001118,0.07196764984424998
cap_H2-CT_p64,0.34238388698565003,267.2816156246959,45.54623107893358,0.0561292585541767
cap_H2-CT_p65,0.12772954179699558,388.24754090378264,95.69492681372428,0.0941149770179352
cap_H2-CT_p67,-0.1173093034307291,35.72126975812933,3.190027094764456,0.04789843320492356
cap_battery_li_p60,0.25775199811210614,808.3562128539181,602.6775370064225,0.14704705886014666
cap_battery_li_p61,0.39539830572697454,695.612946730341,517.1923364134794,0.16735555574695252
cap_battery_li_p62,0.35225492855392104,374.11840671016233,249.04215302786324,0.11448954927989446
cap_battery_li_p63,0.651467628971067,2126.4471597331167,1485.866592869849,0.10955131250874497
cap_battery_li_p64,0.42350118042650875,949.4684990749126,640.5528868056688,0.1196863156107939
cap_battery_li_p65,0.5058190733494896,2200.3934901849193,1667.7383797977498,0.13970872634015452
cap_battery_li_p67,0.5504648493911448,1597.8877537834937,1163.069763713458,0.11004989479897678
cap_coal-ccs_mod_p67,0.7942002366805783,722.8858653480779,518.0929256435476,0.11926592163279347
cap_electrolyzer_p60,0.6849568393612719,99.87754796166085,29.939482713905733,0.05390002414651971
cap_electrolyzer_p61,0.570979569822833,487.13818518211264,175.45421077629734,0.08299984065400949
cap_electrolyzer_p62,0.7196004286809095,90.0231218771849,20.808649568965077,0.052082690513612015
