output,r2,rmse,mae,nrmse
cap_CoalOldScr_coal-CCS_mod_p63,0.15355853402623942,1034.0611719398023,490.7185407469136,0.25406908401469347
cap_CoalOldScr_coal-CCS_mod_p64,-0.17284156287451125,212.63965950932254,114.60071392181071,0.48882680346970697
cap_CoalOldScr_coal-CCS_mod_p65,0.16150650099503017,141.8319826396943,53.37460274485597,0.36274164357978084
cap_CoalOldScr_coal-CCS_mod_p67,0.15928329208955827,733.5378694997995,461.30617043004116,0.3037506609811678
cap_CoalOldScr_p63,-0.44724951978617145,132.79718136362675,25.177483218106996,0.08226308646507834
cap_CoalOldScr_p64,0.09534920797128998,103.29217109143653,35.140728347736626,0.23745326687686558
cap_CoalOldScr_p65,-0.16817344203220563,45.535913443133715,8.485823271604938,0.11646013668320643
cap_CoalOldScr_p67,0.3384594441376242,343.48083594169606,214.56472448559674,0.14685111232432926
cap_Gas-CC_Gas-CC-CCS_mod_p67,-0.3291859128603223,1092.848426842234,174.10958237448563,0.116918301527638
cap_Gas-CC_H2-CC_p60,0.19832904547953245,39.21769743452327,10.038235769547324,0.16907752347261365
cap_Gas-CC_H2-CC_p62,-0.11680997232452572,131.1651945722388,22.583135436213993,0.09669232153008427
cap_Gas-CC_H2-CC_p63,-0.0020618556701033075,0.9733858546219346,0.044153679012345674,0.045360921162651446
cap_Gas-CC_H2-CC_p64,-0.05065990423753197,73.62893675557952,8.873320286008232,0.07326262363739255
cap_Gas-CC_H2-CC_p65,0.19710685253210258,93.05841938548295,15.140030261316872,0.09112435167681071
cap_H2-CC_p60,-0.6726274331700655,16.245442536634446,3.5353363189300415,0.12187146421379223
cap_H2-CC_p61,0.16927403850285438,743.9229534455238,199.54822981893005,0.12043478276050092
cap_H2-CC_p62,-0.6696433928588295,2.366129984648146,0.30205762551440335,0.11250569437962443
cap_H2-CC_p65,-1.654198061191249,48.10849231059898,6.149753761316873,0.11972315850977663
cap_H2-CT_p60,0.4794399593530716,224.7512082910205,44.07486453909464,0.06785803449644756
cap_H2-CT_p61,0.41318403942708637,626.4738079866187,144.2245815164609,0.07809158579319665
cap_H2-CT_p62,0.4849707307722705,171.93891471793927,22.479965456790126,0.06333409806268574
cap_H2-CT_p63,-0.4273291694575996,187.01727770814898,21.430216701646092,0.10225637319697907
cap_H2-CT_p64,-0.5514432336527921,410.5355870960573,51.385759952674896,0.0862126564894807
cap_H2-CT_p65,0.38193775501715654,326.8129363999603,54.72614351646091,0.07922263184680099
cap_H2-CT_p67,-2.006185567010312,58.5933154999567,4.603525635802469,0.07856742013183862
cap_battery_li_p60,0.033968345401865,922.1975003437135,651.6932256440329,0.16775578384554118
cap_battery_li_p61,0.02421261992189694,883.7116392726057,604.5694027016461,0.2126096893476157
cap_battery_li_p62,-0.08790113477353745,484.84367272645096,284.38470784773665,0.14837423811831976
cap_battery_li_p63,0.02744417480252337,3552.1418850409686,2055.2230038930043,0.18300092901079448
cap_battery_li_p64,-0.11184520370446904,1318.5709786402072,886.4789696111111,0.16621394228300113
cap_battery_li_p65,0.30284390546875894,2613.4992264079515,1845.444129855967,0.1659378878555712
cap_battery_li_p67,0.34919383022930894,1922.605900910926,1347.3754305555558,0.13241391745706302
cap_coal-ccs_mod_p67,0.6553671049005327,935.4609473241566,558.3301328292181,0.15433779712981388
cap_electrolyzer_p60,0.5115019190132325,124.369610657738,26.880972158436215,0.06711743684495096
cap_electrolyzer_p61,0.3261864871507696,610.4963123029344,162.22318067695474,0.10401791151326188
cap_electrolyzer_p62,0.46446726997694,124.41089267485026,19.710331360082307,0.07197766401110117
cap_electrolyzer_p63,-0.4135658142218426,97.12062676170135,11.415236767489711,0.09861173540442202
