output,r2,rmse,mae,nrmse
cap_CoalOldScr_coal-CCS_mod_p63,-0.003813415764363892,1126.0930122405937,885.3192146412492,0.27668132978884363
cap_CoalOldScr_coal-CCS_mod_p64,-0.007065991447469999,197.03961907937148,182.51384715284436,0.4529646415617735
cap_CoalOldScr_coal-CCS_mod_p65,-0.0029637461144724764,155.11969474533964,124.00976791083377,0.3967255620085413
cap_CoalOldScr_coal-CCS_mod_p67,-0.006912070026867001,802.7743244803019,702.1678088205649,0.33242078128274305
cap_CoalOldScr_p63,-0.007667054088337455,110.80916437564575,32.56619833027328,0.06864229930601198
cap_CoalOldScr_p64,-0.00899820132262974,109.08677888030145,62.65568480991436,0.25077420432253206
cap_CoalOldScr_p65,-0.002911549788668699,42.192154719706664,13.374787813850391,0.1079083240913214
cap_CoalOldScr_p67,-0.0032555552948891897,422.9899616546169,335.99126130450816,0.18084428553548126
cap_Gas-CC_Gas-CC-CCS_mod_p67,-0.0023543560422776277,949.025118951107,245.60862869844766,0.10153137643748125
cap_Gas-CC_H2-CC_p60,-0.0035748000439619343,43.87921919385051,21.41018920838827,0.18917453595012176
cap_Gas-CC_H2-CC_p62,-0.005929952744740508,124.48379972541244,37.5888834767104,0.09176693274149846
cap_Gas-CC_H2-CC_p63,-0.004350308318551432,0.9744967027634719,0.08826306732131545,0.04541268798742364
cap_Gas-CC_H2-CC_p64,-0.005376966794183868,72.02477583718826,15.438206291234854,0.0716664436190928
cap_Gas-CC_H2-CC_p65,-0.0027193543411956345,103.99596636589371,30.299117398063487,0.10183457955416136
cap_H2-CC_p60,-0.005501707613093876,12.595730064264254,4.026436080962756,0.094491735901433
cap_H2-CC_p61,-0.004233883297173557,817.9306876799905,446.45211813793895,0.13241600387196586
cap_H2-CC_p62,-0.003605687652063594,1.8344602027232482,0.3596972360728143,0.08722564705161637
cap_H2-CC_p65,-0.007013628218665469,29.632804569092503,4.626920461402172,0.07374442199538811
cap_H2-CT_p60,-0.005496557928931667,312.36107984460796,108.88463654008402,0.09430965507423202
cap_H2-CT_p61,-0.003990366738062523,819.4391940737859,359.664212083609,0.10214522189200256
cap_H2-CT_p62,-0.005658042083289239,240.26106133541174,60.36090899033012,0.08850071924802189
cap_H2-CT_p63,-0.0027375675787404408,156.7520767538205,29.48463862819853,0.085708117754522
cap_H2-CT_p64,-0.005635822499518994,330.52417701016395,69.18942733033744,0.06941022466677954
cap_H2-CT_p65,-0.005180828155311623,416.7784257522406,133.18461616924586,0.10103114077666311
cap_H2-CT_p67,-0.00435030831855121,33.86747268121017,3.0674778198710952,0.04541268798742362
cap_battery_li_p60,-0.005072568296065283,940.6476436215414,742.6999469200221,0.17111202613255777
cap_battery_li_p61,-0.003776732360741608,896.296166209783,728.1504088588823,0.21563736516831924
cap_battery_li_p62,-0.0034687996879965155,465.6492999474752,354.3447287027866,0.1425002820424892
cap_battery_li_p63,-0.006393999722610122,3613.4084379061737,2529.6710615432066,0.18615728831582043
cap_battery_li_p64,-0.003270414169980196,1252.5363892059952,927.3935394624592,0.15788987811451866
cap_battery_li_p65,-0.003976442268646796,3136.3110122278576,2432.689515127303,0.19913257282365954
cap_battery_li_p67,-0.0031224246728118743,2386.939490877857,1909.821810101317,0.16439354969749873
cap_coal-ccs_mod_p67,-0.0052387103666355905,1597.6509416516965,1287.648587145614,0.2635897603445879
cap_electrolyzer_p60,-0.005408087952080365,178.42431210312841,67.65031617764264,0.09628865472725077
cap_electrolyzer_p61,-0.004200458897096082,745.2867402994483,385.32541489354344,0.12698384681807484
cap_electrolyzer_p62,-0.006597790057359498,170.56636070645774,51.411581614933034,0.09868081434486405
cap_electrolyzer_p63,-0.0026856669712422843,81.7967151041827,15.57675873817891,0.08305255326034773
cap_electrolyzer_p64,-0.006382296049322944,224.8972063674749,52.24788683442551,0.07248695952423517
cap_electrolyzer_p65,-0.0028349026927898535,284.25549012771626,98.20253476324714,0.09612015488338478
cap_electrolyzer_p67,-0.004350308318552765,20.492987891096178,1.8561109183000957,0.045412687987423664
cap_gas-cc-ccs_mod_p63,-0.0036342721020414803,991.1803027404745,341.13956842242266,0.12117344249839719
cap_gas-cc-ccs_mod_p64,-0.003582680862366683,579.7750149447667,192.42638159256833,0.08880128604874393
cap_gas-cc-ccs_mod_p65,-0.004016865831306893,334.3490022927713,103.39462135045682,0.10914290941154747
cap_gas-cc-ccs_mod_p67,-0.0022120241465097834,3040.868872531244,2343.57157915982,0.18848871071666579
cap_gas-cc_p60,-0.004837014032535336,456.7567458086898,257.12397976073316,0.09480808987101662
cap_gas-cc_p61,-0.003882961134318297,271.50915031267783,98.77935803322917,0.07987770563864044
cap_gas-cc_p62,-0.002794095522588691,368.5446600125139,225.8534330872833,0.13142895281865058
cap_gas-cc_p63,-0.0030299494003744876,7862.648238846457,6558.278217805477,0.2605151147094729
cap_gas-cc_p64,-0.002656351390860845,2705.9188477006837,2004.8244142323679,0.16881078577052389
cap_gas-cc_p65,-0.003823342747602876,3936.551304318906,3209.6276674417413,0.21457978270835612
cap_gas-cc_p67,-0.0047785896128416105,7592.7849350148435,6538.300574146786,0.2554670017838686
cap_gas-ct_p60,-0.0055943350141534065,1239.7204092141856,1005.3472686130538,0.2218370002302614
cap_gas-ct_p61,-0.00719316440556339,1110.3321846666095,897.170189633868,0.18285668662542484
cap_gas-ct_p62,-0.0038249004750796622,930.340973243304,697.7119993707985,0.19132401054813652
cap_gas-ct_p63,-0.004432170525550561,5746.950662481048,4584.601654101077,0.19756906259999876
cap_gas-ct_p64,-0.0019717374568988255,1778.4658125419423,1358.2243075302401,0.18282477632394653
cap_gas-ct_p65,-0.006776969495558616,3118.2124094357164,2565.3980146326417,0.20865401828272406
cap_gas-ct_p67,-0.005137537010614812,4537.687654590135,3676.3763270492936,0.1983324528958285
cap_hydUD_p63,-0.005976560465931646,1.1056554067442836,0.40631310111542346,0.18427590112404726
cap_nuclear-smr_p67,-0.00743012066107962,256.11063226813036,62.43233459049003,0.08886191145751064
cap_nuclear_p65,-0.004350308318550988,3.7304638100990166,0.3378792123942388,0.04541268798742364
cap_o-g-s_p62,-0.005694569115901382,22.35793079446277,22.23964967896758,0.4968429065436171
cap_o-g-s_p63,-0.0037480102782994074,364.8164463887069,288.9968420218612,0.3584010672843176
cap_o-g-s_p64,-0.0033358783403438785,47.9428423316256,41.44501421749291,0.40288102799685377
cap_o-g-s_p65,-0.005108098435272712,22.258413680860265,22.18825876887812,0.4880433076745229
cap_o-g-s_p67,-0.009204377456586865,14.694922080661613,11.633178180538005,0.39502478711455946
cap_pumped-hydro_p61,-0.005624854684241232,115.90836598462161,31.206137451365933,0.08567777636259859
cap_upv_2_p63,-0.003209045227137608,638.9878541124905,366.7964716367062,0.13741431694004577
cap_upv_3_p63,-0.005023302689845854,13684.773769870466,10818.701536876795,0.25291166300536
cap_upv_3_p64,-0.004758503248862844,9799.17966100707,8167.1654647564155,0.23497035040631117
cap_upv_3_p65,-0.004615095474219011,2669.3633488646765,1690.2932005407165,0.18497711605061293
cap_upv_3_p67,-0.0015863292409381557,4513.685456294877,3480.198154086776,0.22814223124350175
cap_upv_4_p61,-0.004211839064067302,1760.115629027816,932.6336549175336,0.15125367396423856
cap_upv_4_p63,-0.004472705044475722,6548.5995349882905,5371.375915385049,0.19229243257659231
cap_upv_4_p64,-0.003021355236056289,5139.89148459549,3379.9299650542307,0.20718718215203583
cap_upv_4_p65,-0.002666044802313916,9013.381671853747,7293.922989070121,0.20621305632951617
cap_upv_4_p67,-0.0025340917748970515,36.164468090634365,34.09420148298422,0.47200143403146017
cap_upv_5_p60,-0.0035621697887551207,1201.6697712173234,673.203677767311,0.17659417286664034
cap_upv_5_p61,-0.005846739564649317,738.7828607723671,365.881672933306,0.12948372612132716
cap_upv_5_p62,-0.004212671965611481,1008.8533169266329,752.5992119621029,0.1296679174982646
cap_wind-ons_10_p60,-0.0059468991922115855,1889.126846450425,1626.1785875782023,0.17658347250780915
cap_wind-ons_10_p61,-0.0037779280936636184,9743.25987663644,7834.090858509078,0.23044240077007577
cap_wind-ons_10_p62,-0.004016775675455886,2089.5745929682685,1653.4391793504444,0.2337331759472336
cap_wind-ons_10_p63,-0.0022782613374330296,7636.449145784892,6425.052760266019,0.23721774515195998
cap_wind-ons_10_p64,-0.0038000077888271644,8560.509092838358,7873.676425556693,0.3239512547762318
cap_wind-ons_10_p65,-0.004606758532548216,1074.1841534254509,922.5830273465859,0.3850122413711293
cap_wind-ons_3_p61,-0.007435980301701228,873.1472295425424,525.0391465686758,0.1307498097547982
cap_wind-ons_4_p61,-0.0045574248584032695,135.3546062336639,16.284650595299397,0.04651361038957522
cap_wind-ons_4_p63,-0.008466796890989281,29.16402479993321,12.155574798517096,0.19442683199955474
cap_wind-ons_5_p61,-0.0039840713967420616,233.58024989907514,220.84853937211494,0.42226589960354455
cap_wind-ons_5_p63,-0.0044080613244419364,1217.1669891785864,1126.780359875123,0.41400237727162803
cap_wind-ons_5_p65,-0.0034932712562998347,332.71786347528325,138.9104809067042,0.10462825895449158
cap_wind-ons_5_p67,-0.004971188765148238,53.71228670987255,48.06508303789128,0.42628798976089327
cap_wind-ons_6_p61,-0.00424416045862408,406.0951383153152,213.89249474737386,0.13219242783701665
cap_wind-ons_6_p62,-0.00435030831855121,11.313625810728078,1.0247087688944567,0.04541268798742364
