output,r2,rmse,mae,nrmse
gen_Gas-CC_Gas-CC-CCS_mod,0.26917462570385864,5865005.635500046,1206013.2253098346,0.08548723391134809
gen_Gas-CC_H2-CC,0.37086793876798285,153445.9454535242,40715.24459966142,0.05359832205663574
gen_H2-CC,0.8494393599404085,166951.5195118826,49152.94802582592,0.0514231876289389
gen_H2-CT,0.8819283335215641,285953.10215540515,74005.86503416613,0.037665967267679075
gen_battery_li,0.9411443373752504,753399.8957637055,533516.4800448464,0.0641382824943627
gen_coal-ccs_mod,0.9565446245678988,1744727.7146749676,749694.1399390063,0.04546029409574924
gen_distpv,1.0,8.314544931466048e-08,7.782484032980208e-08,1.9392976033890248e-14
gen_gas-cc,0.9902680844598217,13008464.479859322,9579905.003863849,0.030744915847152502
gen_gas-cc-ccs_mod,0.8243473280078605,10169830.970709797,3511226.7565800226,0.0525362537853084
gen_gas-ct,0.8692905816276142,5825045.162049083,3416209.6468420085,0.05096567726728556
gen_hydED,0.9367504745115496,6530.8613264871165,2813.9942464763967,0.08078292508438809
gen_hydEND,1.0,1.2964187583093535e-09,1.1352889255118467e-09,1.052864977875335e-12
gen_hydUD,0.4709911742416161,1560.8606469064443,494.868863117992,0.12326222236329894
gen_lfill-gas,0.8280558929736431,3297.2420957753575,2403.8310687183193,0.07294737121341009
gen_nuclear,0.8419271812307647,337390.5823782809,244004.31809005502,0.0671016501800219
gen_nuclear-smr,0.20717935021653155,1712358.867414563,371939.64886498573,0.0793337735684237
gen_o-g-s,0.7397474470603134,163019.2240419913,117731.09311629605,0.0860897418010669
gen_pumped-hydro,0.5671980325733064,45911.47624046443,10001.158623774068,0.05527853193471955
gen_upv_2,0.8372519923278731,645780.7345908666,254388.5463477246,0.05611483832579954
gen_upv_3,0.9706432807000952,10198866.31332626,7131485.359652969,0.03972277265020553
gen_upv_4,0.9651852344574909,7959063.758381209,6090780.200130384,0.04042703383702077
gen_upv_5,0.6319109989142249,2534910.9159057625,1805730.1338443442,0.1102169863208676
gen_wind-ons_10,0.9905341807211308,11147697.026369454,7983795.485766444,0.024595903150157326
gen_wind-ons_3,0.7901675876717207,1047877.2131549984,369916.8093858979,0.058875119625803454
gen_wind-ons_4,-0.22332622833177762,279114.6109597221,41277.651664349425,0.05310704537341038
gen_wind-ons_5,0.9661475407375976,597924.0755071294,313749.32842864125,0.05919288084302672
gen_wind-ons_6,0.9453897267194831,3596619.87453583,2492643.496258666,0.04184439850984297
gen_wind-ons_7,0.9802474228919748,4478492.642072068,2666542.8022761582,0.038561459001921754
gen_wind-ons_8,0.9906241371851044,3161995.7224447485,2094970.0952561882,0.02883666597091422
gen_wind-ons_9,0.9565047946215388,5351616.346865794,3927697.66793569,0.04636257058404228
tran_AC_total,0.974578682352036,1931.0317705062478,1268.6862453066344,0.034792710992209305
tran_total,0.974578682352036,1931.0317705062478,1268.6862453066344,0.034792710992209305
cost_inv_h2_production,0.007855869808479632,12094986.489313593,2343398.768387567,0.05448439057951298
cost_inv_h2_storage,-0.09233877002989566,8358255.260117017,1518420.6976576091,0.08023709384970634
cost_inv_investment_capacity_costs,0.9105785300967151,1755483167.7482388,1230492099.7977374,0.052114513534850915
cost_inv_investment_refurbishment_capacity,0.5405968767007716,460801988.9451579,190888302.26706183,0.07323852441291641
cost_inv_investment_spurline_costs_rsc_technologies,0.8931256766741555,437208625.7414705,305901191.57726693,0.08584936013056568
cost_inv_itc_payments_negative,0.0573917934694671,120.63425107292476,16.21514203377837,0.06215370435189732
cost_inv_transmission_interzone_ac_investment,0.8731139479088421,577370585.5205749,296252982.7575005,0.0758057209409047
cost_inv_transmission_intrazone_investment,0.832204249879356,213490625.20634806,137253238.42810467,0.07787836560907478
cost_op_co2_incentive_negative,0.2592083746169671,75553205.08701195,15539137.412252836,0.08608667145538686
cost_op_co2_transport_storage,0.9209768012343588,36430154.29929989,22411909.421383835,0.046013486184583
cost_op_consume_fom,0.9183087404032431,6184365.468314591,1850800.9466599762,0.03628258952276378
cost_op_fom_costs,0.9803113481512987,106329669.11212295,77327859.5316779,0.03199776988785591
cost_op_fuelcosts_objfn,0.9711440677407367,293329924.73441184,223893029.69342303,0.036875060146540496
cost_op_h2_storage,0.9436765454345901,1698061.3296485888,468064.8138983326,0.03197602928596607
cost_op_h2_transport_intrareg,0.9236495343571008,7536001.999584082,2205468.919185656,0.03299738573196956
cost_op_ptc_payments_negative,0.9664237159818957,96810722.70028745,44293181.028994456,0.03471961470836025
cost_op_spurline_fom,0.9925919204240232,11242030.263771728,8650179.164168268,0.019472276052485287
cost_op_startcost,0.8775056435324189,59444006.59057365,43889712.934371844,0.0693323186257026
cost_op_transmission_fom,0.9756433046578374,22695118.419154637,13651906.705924433,0.03192205831315264
cost_op_transmission_intrazone_fom,0.9865078600428995,5594661.137202745,4200714.1808657525,0.0265854407982472
cost_op_vom_costs,0.9791845426835951,45205112.145716324,33652070.46480533,0.029635914425988945
cost_total,0.8975079943926806,2737759218.3156586,1941822238.662698,0.062155872518269754
runtime_seconds,0.757461689297417,129.6397385471729,102.03675527187431,0.08295873117969603
