sc_point_gid,fed_frac
85015,0.02507
85016,1.0
85017,0.820829
85018,1.0
85020,0.0
85021,0.001291
85022,0.747915
85023,0.77494
85024,0.135586
85025,0.176338
85026,0.012535
85027,0.0
85028,0.866005
85029,0.923781
85030,0.927264
85031,0.930138
85032,1.0
85033,0.975007
85034,0.688352
85035,0.920801
85036,0.280603
85037,0.44897
85038,0.547244
85039,0.76672
85040,0.864367
85041,0.670183
85042,0.907728
85043,0.952987
85044,0.926825
85045,0.758529
85050,1.0
85051,0.761331
85052,0.804986
85053,0.412078
85054,0.0
85055,0.002016
85056,0.0
85057,0.000977
85058,0.001678
85059,0.011497
85060,0.008423
85061,0.174859
85062,1.0
85063,0.873134
85064,0.043478
85065,1.0
85066,0.305189
85067,0.0
85073,0.0
85074,0.0
85075,0.0
85076,0.0
85077,0.0
85078,0.0
85079,0.0
85080,0.0
85081,0.0
85082,0.0
85083,0.0
85084,0.125748
85085,0.39544
85086,0.198974
85087,0.0
85088,0.0
85089,0.0
85090,0.0
85091,0.0
85092,0.063619
85093,0.356255
85094,0.244358
85095,0.023894
85096,0.015425
85097,0.005447
85098,9.2e-05
85099,0.168789
85100,0.022047
85101,0.0
85102,0.0
85103,0.0
85104,0.0
85105,0.02148
85106,0.078249
85107,0.17342
85108,0.026027
85109,0.031871
85110,0.095365
85111,0.346374
85112,0.004241
85113,0.012985
85114,0.763477
85115,0.800518
85116,0.902486
85117,0.910756
85118,0.764706
85119,0.101519
85120,0.0
85121,0.0
85122,0.001679
85123,0.0
85124,0.009511
85125,0.025915
85126,0.0
85127,0.0
85128,0.0
85129,0.0
85130,0.0
85131,0.0
85132,0.0
85133,0.0
85134,0.0
85135,0.004077
85136,0.002994
85137,0.015921
85138,0.003911
85139,0.682483
85140,0.264617
85141,0.249062
85142,0.0
85143,0.0
85144,0.0
85145,0.0
85146,0.0
85147,0.0
85148,0.0
85149,0.0
85150,0.0
85151,0.0
85152,0.0
85153,0.0
85154,0.0
85155,0.0
85156,0.0
85157,0.0
85158,0.0
85159,0.0
85160,0.0
85161,0.0
85162,0.0
85163,0.0
85164,0.0
85165,0.0
85166,0.0
85167,0.0
85168,0.0
85169,0.0
85170,0.0
85171,0.0
85172,0.0
85173,0.0
85174,0.0
85175,0.0
85176,0.0
85177,0.0
85178,0.0
85179,0.0
85180,0.0
85181,0.0
85182,0.0
85183,0.0
85184,0.0
85185,0.0
85186,0.0
85187,0.0
85188,0.0
85189,0.0
85190,0.0
85191,0.0
85192,0.0
85193,0.0
85194,0.0
85195,0.0
85196,0.0
85197,0.0
85198,0.0
85199,0.0
85200,0.0
85201,0.0
85202,0.0
85203,0.0
85204,0.0
85205,0.0
85206,0.647748
85207,0.123911
85208,0.0
85209,0.0
85210,0.0
85211,0.0
85212,0.0
85213,0.0
85214,0.0
85215,0.0
85216,0.0
85217,0.0
85218,0.0
85219,0.0
85220,0.0
85221,0.0
85222,0.0
85223,0.0
85224,0.0
85225,0.0
85226,0.0
85227,0.0
85236,0.0
85237,0.056452
85238,0.284797
85239,0.27611
85240,0.464849
85241,0.180638
85242,0.0
85243,0.0
85244,0.0
85245,0.0
85246,0.0
85247,0.0
85248,0.0
85249,0.0
85250,0.0
85251,0.0
85252,0.0
85253,0.0
85254,0.0
85256,0.0
85257,0.0
85258,0.0
85259,0.0
85260,0.0
85261,0.0
85262,0.0
85263,0.0
85288,0.0
85289,0.0
85290,0.0
85291,0.0
85292,0.0
85293,0.0
85294,0.0
85295,0.0
85296,0.0
85297,0.0
85298,0.0
85299,0.0
85300,0.0
85301,0.0
85302,0.0
85303,0.0
85304,0.0
85305,0.0
85306,0.0
85307,0.0
85308,0.0
85309,0.0
85310,0.0
85311,0.0
85312,0.0
85313,0.0
85314,0.0
85315,0.0
85316,0.0
85317,0.0
85318,0.0
85319,0.0
85320,0.0
85321,0.0
85322,0.0
85323,0.0
85324,0.0
85325,0.0
85326,0.0
85327,0.0
85328,0.0
85329,0.0
85330,0.0
85331,0.0
85332,0.0
85336,0.0
85337,0.0
85338,0.0
85339,0.0
85340,0.0
85341,0.0
85342,0.0
85344,0.0
85345,0.0
85346,0.0
85347,0.0
85348,0.0
85349,0.506787
85350,0.999378
85351,0.0
85352,0.0
85353,0.0
85653,0.0
85654,0.003498
85655,0.013818
85656,0.019157
85657,0.025424
85659,1.0
85660,1.0
85662,0.182861
85663,0.060491
85664,0.151549
85665,0.461538
85666,0.165512
85667,0.057627
85668,0.23464
85669,0.281744
85670,0.682776
85671,1.0
85672,0.905024
85673,0.657601
85674,0.749256
85675,0.991019
85676,1.0
85677,0.858704
85679,0.98125
85680,0.575099
85681,0.266733
85682,0.33213
85683,0.0
85684,0.0
85685,0.017798
85686,0.003556
85687,0.0
85688,0.0
85690,0.0
85691,0.0
85692,0.0
85693,0.0
85694,0.093142
85695,0.0
85696,0.0
85697,0.0
85698,0.202614
85699,1.0
85701,0.0
85703,0.0
85704,0.0
85705,0.050329
85706,0.714081
85707,0.619527
85708,0.19938
85709,0.001727
85710,0.0
85711,0.0
85712,0.166111
85713,0.17974
85714,0.512977
85715,0.965418
85716,0.999377
85717,0.957902
85718,0.92914
85719,0.959394
85720,0.513508
85721,0.061238
85722,0.124842
85723,0.530053
85724,0.67411
85725,0.647529
85726,0.721247
85727,0.870882
85728,0.818757
85729,0.778962
85730,0.058065
85731,0.0
85733,0.000131
85734,0.274783
85735,0.586179
85736,0.441675
85737,0.05042
85738,0.0
85739,0.0
85740,0.0
85741,0.0
85742,0.001253
85743,0.001332
85744,0.002342
85745,0.084946
85746,1.0
85747,1.0
85748,0.587963
85750,0.993506
85751,0.045045
85755,0.0
85756,0.0
85759,0.019331
85760,0.0
85761,0.0
85762,0.0
85763,0.0
85764,0.0
85765,0.0
85766,0.0
85767,0.0
85768,0.0
85769,0.043541
85770,0.073555
85771,0.0
85772,0.0
85773,0.0
85774,0.0
85775,0.0
85776,0.032551
85777,0.36
85778,0.10477
85779,0.001508
85780,0.057105
85781,0.122853
85782,0.022035
85783,0.09128
85784,0.0
85785,0.0
85786,0.002378
85787,0.006665
85788,0.0
85789,0.051423
85790,0.179024
85791,0.045767
85792,0.011843
85793,0.052562
85794,0.001326
85795,0.0187
85796,0.030388
85797,0.099274
85798,0.798417
85799,0.947139
85800,0.886214
85801,0.925754
85802,0.838643
85803,0.02557
85804,0.0
85805,0.0
85806,0.003515
85807,0.0
85808,0.012012
85809,0.069376
85810,0.186735
85811,0.087109
85812,0.014699
85813,0.00093
85814,0.0
85815,0.0
85816,0.0
85817,0.001154
85818,0.001062
85819,0.0
85820,0.0
85821,0.0
85822,0.0
85823,0.488126
85824,0.342667
85825,0.0
85826,0.0
85827,0.0
85828,0.0
85829,0.0
85830,0.0
85831,0.0
85832,0.0
85833,0.0
85834,0.0
85835,0.0
85836,0.0
85837,0.0
85838,0.0
85839,0.0
85840,0.0
85841,0.0
85842,0.0
85843,0.0
85844,0.0
85845,0.0
85846,0.0
85847,0.0
85848,0.0
85849,0.0
85850,0.0
85851,0.0
85852,0.0
85853,0.0
85854,0.0
85855,0.0
85856,0.0
85857,0.0
85858,0.0
85859,0.0
85860,0.0
85861,0.0
85862,0.0
85863,0.0
85864,0.0
85865,0.0
85866,0.0
85867,0.0
85868,0.0
85869,0.0
85870,0.0
85871,0.0
85872,0.0
85873,0.0
85874,0.0
85875,0.0
85876,0.0
85877,0.0
85878,0.0
85879,0.0
85880,0.0
85881,0.0
85882,0.0
85883,0.0
85884,0.0
85885,0.0
85886,0.0
85887,0.0
85888,0.0
85889,0.0
85890,0.280213
85892,0.0
85893,0.0
85894,0.0
85895,0.0
85896,0.0
85897,0.0
85898,0.0
85899,0.0
85900,0.0
85901,0.0
85902,0.0
85903,0.0
85904,0.0
85905,0.0
85906,0.0
85907,0.0
85908,0.0
85909,0.0
85910,0.0
85911,0.0
85920,0.011682
85921,0.110482
85922,0.260059
85923,0.584192
85924,0.135962
85925,0.213311
85926,0.096618
85927,0.0
85928,0.0
85929,0.0
85930,0.0
85931,0.0
85932,0.0
85933,0.0
85934,0.0
85935,0.0
85936,0.0
85937,0.0
85938,0.0
85939,0.0
85940,0.0
85941,0.0
85942,0.0
85943,0.0
85944,0.0
85945,0.0
85946,0.0
85947,0.0
85973,0.0
85974,0.0
85975,0.0
85976,0.0
85977,0.0
85978,0.0
85979,0.0
85980,0.0
85981,0.0
85982,0.0
85983,0.0
85984,0.0
85985,0.0
85986,0.0
85987,0.0
85988,0.0
85989,0.0
85990,0.0
85991,0.0
85992,0.0
85993,0.0
85994,0.0
85995,0.0
85996,0.0
85997,0.0
85998,0.0
85999,0.0
86000,0.0
86001,0.0
86002,0.0
86003,0.0
86004,0.0
86005,0.0
86006,0.0
86007,0.0
86008,0.0
86009,0.0
86010,0.0
86011,0.0
86012,0.0
86013,0.0
86014,0.0
86019,0.0
86020,0.0
86021,0.0
86022,0.0
86023,0.0
86024,0.0
86025,0.0
86026,0.0
86027,0.0
86028,0.0
86029,0.0
86030,0.0
86031,0.0
86032,0.0
86033,0.222222
86034,0.0
86337,0.0
86338,0.0
86339,0.005579
86340,0.003378
86341,1.0
86343,1.0
86344,0.913462
86345,0.2
86346,0.555556
86347,0.418605
86348,0.689373
86349,0.87234
86350,0.091153
86351,0.289617
86352,0.131135
86353,0.035889
86354,0.280312
86355,0.684685
86356,0.759868
86357,0.147295
86358,0.980519
86359,1.0
86360,1.0
86361,0.772222
86362,0.912632
86363,0.0
86364,0.003271
86365,0.422129
86366,0.289796
86367,0.0
86368,1.0
86376,0.393103
86377,0.53352
86378,0.346282
86379,0.0
86380,0.0
86381,0.0
86382,0.010724
86383,0.693467
86384,0.870909
86387,0.0
86389,0.412788
86390,0.970279
86391,0.581087
86392,0.017505
86393,0.001712
86394,0.0
86395,0.007027
86396,5.7e-05
86397,0.306539
86398,0.894338
86399,0.93659
86400,0.939737
86401,0.933682
86402,0.954334
86403,0.901548
86404,0.258065
86405,0.094865
86406,0.054245
86407,0.0
86408,0.426886
86409,0.874785
86410,0.928905
86411,0.71825
86412,0.740131
86413,0.194125
86414,0.459399
86415,0.666419
86416,0.059472
86417,0.034766
86418,0.098845
86419,0.001368
86420,0.051064
86421,0.0
86422,0.0
86423,0.0
86424,0.0
86425,0.0
86426,0.001325
86427,0.001567
86428,0.000317
86429,0.001913
86430,0.618399
86431,1.0
86432,1.0
86437,0.0
86438,0.0
86439,0.0
86440,0.0
86441,0.0
86443,0.0
86444,0.0
86445,0.0
86446,0.0
86447,0.0
86448,0.0
86449,0.0
86450,0.0
86451,0.0
86452,0.0
86453,0.041795
86454,0.009135
86455,0.0
86456,0.0
86457,0.04785
86458,0.0
86459,0.0
86460,0.147086
86461,0.029687
86462,0.0
86463,0.042998
86464,0.233006
86465,0.465035
86466,0.101484
86467,0.01665
86468,0.0
86469,0.0
86470,0.0
86471,0.002743
86472,0.04156
86473,0.112344
86474,0.15906
86475,0.0
86476,0.045803
86477,0.075412
86478,0.121355
86479,0.06605
86480,0.079959
86481,0.177514
86482,0.905281
86483,0.962051
86484,0.891907
86485,0.958894
86486,0.454818
86487,0.0
86488,0.0
86489,0.00054
86490,0.394349
86491,0.124409
86492,0.008926
86493,0.280765
86494,0.431811
86495,0.530624
86496,0.430003
86497,0.268099
86498,0.19896
86499,0.0
86500,0.0
86501,0.0
86502,0.0
86503,0.0
86504,0.0
86505,0.0
86506,0.0
86507,0.070901
86508,0.129677
86509,0.0
86510,0.0
86511,0.0
86512,0.0
86513,0.0
86514,0.0
86515,0.0
86516,0.0
86517,0.0
86518,0.0
86519,0.0
86520,0.0
86521,0.0
86522,0.0
86523,0.0
86524,0.0
86525,0.0
86526,0.0
86527,0.0
86528,0.0
86529,0.0
86530,0.0
86531,0.0
86532,0.0
86533,0.0
86534,0.0
86535,0.0
86536,0.0
86537,0.0
86538,0.0
86539,0.0
86540,0.0
86541,0.0
86542,0.0
86543,0.0
86544,0.0
86545,0.0
86546,0.0
86547,0.0
86548,0.0
86549,0.0
86550,0.0
86551,0.0
86552,0.0
86553,0.0
86554,0.0
86555,0.0
86556,0.0
86557,0.0
86558,0.0
86559,0.0
86560,0.0
86561,0.0
86562,0.0
86563,0.0
86564,0.0
86565,0.0
86566,0.0
86567,0.0
86568,0.0
86569,0.0
86570,0.0
86571,0.0
86572,0.0
86573,0.0
86575,0.0
86576,0.0
86577,0.0
86578,0.0
86579,0.0
86580,0.0
86581,0.0
86582,0.0
86583,0.0
86584,0.0
86585,0.0
86586,0.0
86587,0.0
86588,0.0
86589,0.0
86590,0.0
86591,0.0
86592,0.0
86593,0.0
86594,0.0
86595,0.0
86603,0.0
86604,0.0
86605,0.0
86606,0.133094
86607,0.145329
86608,0.48501
86609,0.149314
86610,0.060023
86611,0.0
86612,0.0
86613,0.0
86614,0.0
86615,0.0
86616,0.0
86617,0.0
86618,0.0
86619,0.0
86620,0.0
86621,0.0
86622,0.0
86623,0.0
86624,0.0
86625,0.0
86626,0.0
86627,0.0
86628,0.0
86629,0.0
86630,0.0
86631,0.0
86657,0.0
86659,0.0
86660,0.0
86661,0.0
86662,0.0
86663,0.0
86664,0.0
86665,0.0
86666,0.0
86667,0.0
86668,0.0
86669,0.0
86670,0.0
86671,0.0
86672,0.118959
86673,0.064417
86674,0.0
86675,0.0
86676,0.0
86677,0.0
86678,0.0
86679,0.0
86680,0.0
86681,0.0
86682,0.0
86683,0.0
86684,0.0
86685,0.0
86686,0.0
86687,0.0
86688,0.0
86689,0.0
86690,0.0
86691,0.0
86692,0.0
86693,0.0
86694,0.0
86695,0.0
86696,0.0
86697,0.0
86704,0.0
86705,0.0
86706,0.0
86707,0.0
86708,0.0
86709,0.0
86710,0.0
86711,0.0
86713,0.0
86714,0.0
86715,0.0
86716,0.0
86717,0.0
87020,0.0
87021,0.0
87022,0.0
87023,0.001541
87024,0.288889
87025,1.0
87026,1.0
87028,1.0
87029,0.945455
87030,0.416667
87031,0.060606
87032,0.318414
87033,0.762376
87034,0.136882
87035,0.123261
87036,0.545674
87037,0.091819
87038,0.515289
87039,0.999159
87040,0.436764
87041,0.683588
87042,0.130435
87043,0.647887
87044,0.478125
87045,0.568421
87046,0.996894
87047,0.566547
87048,0.120118
87049,0.636757
87050,0.006299
87051,0.0
87052,1.0
87053,1.0
87058,0.0
87059,0.979167
87060,0.736872
87061,0.867336
87062,0.875349
87063,0.0
87064,0.0
87065,0.0
87066,0.0
87067,0.831452
87068,0.709182
87069,0.0
87070,0.0
87071,0.0
87073,1.0
87075,0.0
87077,0.0
87078,0.0
87079,0.0
87080,0.0
87081,0.0
87082,0.800931
87083,0.708357
87084,0.907075
87085,0.914255
87086,0.93289
87087,0.863019
87088,0.40947
87089,0.0
87090,0.0
87091,0.051001
87092,0.301076
87093,0.471177
87094,0.687299
87095,0.553207
87096,0.159338
87097,0.0
87098,0.006659
87099,0.566003
87100,0.942236
87101,0.001541
87102,0.0
87103,0.0
87104,0.0
87105,0.295714
87106,0.111235
87107,0.070254
87108,0.010021
87109,0.0
87110,0.686747
87111,0.007531
87112,0.014647
87113,0.001537
87114,0.596386
87115,0.897674
87116,0.327652
87120,0.0
87121,0.0
87122,0.001786
87123,0.0
87127,0.0
87128,0.0
87129,0.0
87130,0.0
87131,0.0
87132,0.0
87133,0.0
87134,0.0
87135,0.0
87136,0.002833
87137,0.711468
87138,0.512909
87139,0.388161
87140,0.058677
87141,0.014532
87142,0.0
87143,0.001134
87144,0.194466
87145,0.000728
87146,0.0
87147,0.080244
87148,0.213828
87149,0.536676
87150,0.193682
87151,0.042982
87152,0.0
87153,0.0
87154,0.000585
87155,0.00496
87156,0.038399
87157,0.286103
87158,0.026297
87159,0.0
87160,0.081169
87161,0.072021
87162,0.009348
87163,0.038598
87164,0.118805
87165,0.310301
87166,0.62087
87167,0.971774
87168,0.938728
87169,0.961571
87170,0.0
87171,0.0
87172,0.0
87173,0.002663
87174,0.0
87175,0.139948
87176,0.519309
87177,0.26776
87178,0.400315
87179,0.286777
87180,0.309191
87181,0.244624
87182,0.241229
87183,0.10078
87184,0.008939
87185,0.0
87186,0.0
87187,0.0
87188,0.0
87189,0.0
87190,0.0
87191,0.0
87192,0.0
87193,0.0
87194,0.0
87195,0.0
87196,0.0
87197,0.0
87198,0.0
87199,0.0
87200,0.0
87201,0.0
87202,0.0
87203,0.0
87204,0.0
87205,0.0
87206,0.0
87207,0.0
87208,0.0
87209,0.0
87210,0.0
87211,0.0
87212,0.0
87213,0.0
87214,0.0
87215,0.0
87216,0.0
87217,0.0
87218,0.0
87219,0.0
87220,0.0
87221,0.0
87222,0.0
87223,0.0
87224,0.0
87225,0.0
87226,0.0
87227,0.0
87228,0.0
87229,0.0
87230,0.0
87231,0.0
87232,0.0
87233,0.0
87234,0.0
87235,0.0
87236,0.0
87237,0.0
87238,0.0
87239,0.0
87240,0.0
87241,0.0
87242,0.0
87243,0.0
87244,0.0
87245,0.0
87246,0.0
87247,0.0
87248,0.0
87249,0.0
87250,0.0
87251,0.0
87252,0.0
87253,0.0
87254,0.0
87255,0.0
87256,0.0
87257,0.0
87258,0.0
87259,0.0
87260,0.0
87261,0.0
87262,0.0
87263,0.0
87264,0.0
87265,0.0
87266,0.0
87267,0.0
87268,0.0
87269,0.0
87270,0.0
87271,0.0
87272,0.0
87273,0.0
87274,0.0
87275,0.0
87276,0.0
87277,0.0
87278,0.0
87279,0.0
87287,0.0
87288,0.0
87289,0.104205
87290,0.73913
87291,0.143133
87292,0.173152
87293,0.2733
87294,0.130386
87295,0.0
87296,0.0
87297,0.0
87298,0.0
87299,0.0
87300,0.0
87301,0.0
87302,0.0
87303,0.0
87304,0.0
87306,0.0
87307,0.0
87308,0.0
87309,0.0
87310,0.0
87311,0.0
87312,0.0
87313,0.0
87314,0.0
87315,0.0
87316,0.0
87342,0.0
87343,0.0
87344,0.0
87345,0.0
87346,0.0
87347,0.0
87348,0.0
87349,0.0
87350,0.0
87351,0.0
87352,0.0
87353,0.0
87354,0.0
87355,0.0
87356,0.545722
87357,0.467897
87358,0.0
87359,0.0
87360,0.0
87361,0.0
87362,0.0
87363,0.0
87364,0.0
87365,0.0
87366,0.0
87367,0.0
87368,0.0
87369,0.0
87370,0.0
87371,0.0
87372,0.0
87373,0.0
87374,0.0
87375,0.0
87376,0.0
87377,0.0
87378,0.0
87379,0.0
87380,0.0
87381,0.0
87383,0.0
87388,0.0
87389,0.0
87390,0.0
87391,0.0
87392,0.0
87393,0.0
87394,0.0
87395,0.0
87397,0.0
87398,0.0
87399,0.0
87703,0.0
87704,0.0
87705,0.0
87706,0.0
87707,0.0
87708,0.0
87709,0.906977
87710,1.0
87711,1.0
87714,0.307692
87715,0.072368
87716,0.265509
87717,0.149068
87718,0.022876
87719,0.0
87720,0.063204
87721,0.069065
87722,0.032071
87723,0.78744
87724,0.016816
87725,0.109551
87726,0.140047
87727,0.62316
87728,0.308746
87729,0.067092
87730,0.161885
87731,0.001606
87732,0.015924
87734,0.278341
87735,0.07438
87736,1.0
87742,1.0
87743,1.0
87744,0.753487
87745,0.949477
87746,0.427792
87747,0.0
87748,0.0
87749,0.008791
87750,0.01812
87751,0.177459
87752,0.002927
87753,0.0
87754,0.0
87755,0.0
87757,1.0
87758,0.0
87759,0.0
87760,0.0
87762,0.0
87763,0.0
87764,0.0
87765,0.001796
87766,0.511361
87767,0.498258
87768,0.0
87769,0.0
87770,0.834579
87771,0.88526
87772,0.469127
87773,0.715061
87774,0.541668
87775,0.0
87776,0.014009
87777,0.042655
87778,0.214304
87779,0.215312
87780,0.311016
87781,0.1498
87782,0.648232
87783,0.877003
87784,0.898586
87785,0.572727
87786,0.111049
87787,0.001288
87788,0.001827
87789,0.045624
87790,0.230464
87791,0.05901
87792,0.073043
87793,1.0
87794,1.0
87795,1.0
87796,1.0
87797,1.0
87798,1.0
87799,1.0
87800,0.967949
87804,0.0
87805,0.0
87806,0.0
87807,0.0
87808,0.001178
87811,0.0
87812,0.0
87813,0.0
87814,0.0
87815,0.0
87816,0.0
87817,0.0
87818,0.0
87819,0.0
87820,0.059241
87821,0.847819
87822,0.846629
87823,0.74649
87824,0.475846
87825,0.110565
87826,0.004394
87827,0.076023
87828,0.003079
87829,0.0
87830,0.0
87831,0.001206
87832,0.30267
87833,0.45983
87834,0.261027
87835,0.104034
87836,0.047915
87837,0.075491
87838,0.033802
87839,0.017021
87840,0.048866
87841,0.192514
87842,0.167486
87843,0.006893
87844,0.0
87845,0.043604
87846,0.137331
87847,0.026882
87848,0.153111
87849,0.13335
87850,0.300291
87851,0.731313
87852,0.817319
87853,0.787296
87854,0.012829
87855,0.0
87856,0.058364
87857,0.357005
87858,0.852632
87859,0.788007
87860,0.165537
87861,0.088869
87862,0.27301
87863,0.033516
87864,0.232389
87865,0.134839
87866,0.091844
87867,0.022037
87868,0.0
87869,0.0
87870,0.0
87871,0.0
87872,0.0
87873,0.0
87874,0.0
87875,0.0
87876,0.0
87877,0.0
87878,0.0
87879,0.0
87880,0.0
87881,0.0
87882,0.0
87883,0.0
87884,0.0
87885,0.0
87886,0.0
87887,0.0
87888,0.0
87889,0.0
87890,0.0
87891,0.0
87892,0.0
87893,0.0
87894,0.0
87895,0.0
87896,0.0
87897,0.0
87898,0.0
87899,0.0
87900,0.0
87901,0.0
87902,0.0
87903,0.0
87904,0.0
87905,0.0
87906,0.0
87907,0.0
87908,0.0
87909,0.0
87910,0.0
87911,0.0
87912,0.0
87913,0.0
87914,0.0
87915,0.0
87916,0.0
87917,0.0
87918,0.0
87919,0.0
87920,0.0
87921,0.0
87922,0.0
87923,0.0
87924,0.0
87925,0.0
87926,0.0
87927,0.0
87928,0.0
87929,0.0
87930,0.0
87931,0.0
87932,0.0
87933,0.0
87934,0.0
87935,0.0
87936,0.0
87937,0.0
87938,0.0
87939,0.0
87940,0.0
87941,0.0
87942,0.0
87943,0.0
87944,0.0
87945,0.0
87946,0.0
87947,0.0
87948,0.0
87949,0.0
87950,0.0
87951,0.0
87952,0.0
87953,0.0
87954,0.0
87955,0.0
87956,0.0
87957,0.0
87958,0.0
87959,0.0
87960,0.0
87961,0.0
87962,0.0
87963,0.0
87972,0.0
87973,0.389432
87974,0.456534
87975,0.028169
87976,0.0
87977,0.271825
87978,0.042705
87979,1.0
87983,0.0
87984,0.0
87985,0.0
87986,0.0
87987,0.0
87989,0.0
87990,0.0
87991,0.0
87992,0.0
87993,0.0
87994,0.0
87995,0.0
87996,0.0
87997,0.0
87998,0.0
87999,0.0
88000,0.0
88025,0.0
88026,0.0
88027,0.0
88028,0.0
88029,0.0
88030,0.0
88031,0.0
88032,0.0
88033,0.0
88034,0.0
88035,0.0
88036,0.0
88038,0.0
88039,0.0
88040,0.146887
88041,0.17284
88042,0.0
88043,0.0
88044,0.0
88045,0.0
88046,0.0
88047,0.0
88048,0.0
88049,0.0
88050,0.0
88051,0.0
88052,0.0
88053,0.0
88054,0.0
88055,0.0
88056,0.0
88057,0.0
88058,0.0
88059,0.0
88063,0.0
88064,0.0
88065,0.0
88066,0.0
88072,0.0
88073,0.0
88074,0.0
88075,0.0
88076,0.0
88077,0.0
88078,0.0
88079,0.0
88080,0.0
88085,0.0
88090,0.0
88386,0.0
88387,0.0
88388,0.0
88389,0.0
88390,0.003628
88391,0.018223
88392,0.512821
88393,0.894737
88394,1.0
88395,0.976744
88397,0.242105
88398,0.008032
88399,0.09375
88400,0.347826
88401,0.14186
88402,0.018868
88403,0.0
88404,0.034188
88405,0.0
88406,0.003935
88407,0.240444
88408,0.145631
88409,0.009931
88410,0.326492
88411,0.722528
88412,0.408767
88413,0.336598
88414,0.002985
88415,0.006192
88416,0.158833
88417,0.160197
88418,0.135021
88419,1.0
88420,1.0
88424,0.0
88426,0.977904
88427,0.694586
88428,0.601205
88429,0.815327
88430,0.619718
88431,0.0
88432,0.162172
88433,0.0
88434,0.0
88435,0.389283
88436,0.468382
88437,0.076923
88438,0.079341
88439,0.572584
88440,0.990331
88441,0.955508
88442,1.0
88443,0.0
88444,0.0
88445,0.0
88446,0.0
88447,0.0
88448,0.0
88449,0.0
88450,0.0
88451,0.051586
88452,0.0
88453,0.0
88454,0.0
88455,0.0
88456,0.0
88457,0.779955
88458,0.607263
88459,0.499738
88460,0.060856
88461,0.000927
88462,0.00071
88463,0.03715
88464,0.0
88465,0.004219
88466,0.219655
88467,0.76875
88468,0.39371
88469,0.130294
88470,0.015489
88471,0.038873
88472,0.000598
88473,0.057011
88474,0.491545
88475,0.061665
88476,0.571184
88477,0.827273
88478,1.0
88479,1.0
88480,1.0
88481,1.0
88482,1.0
88483,1.0
88484,0.50237
88485,0.0
88488,0.0
88489,0.0
88490,0.0
88491,0.0
88492,0.0
88493,1.0
88495,0.0
88496,0.0
88497,0.0
88498,0.0
88499,0.0
88500,0.0
88501,0.0
88502,0.0
88503,0.0
88504,0.399142
88505,0.917158
88506,0.873786
88507,0.775458
88508,0.883198
88509,0.675668
88510,0.054656
88511,0.014519
88512,0.0
88513,0.0
88514,0.0
88515,0.0
88516,0.525521
88517,0.406423
88518,0.434934
88519,0.392029
88520,0.101967
88521,0.102058
88522,0.061362
88523,0.003385
88524,0.191761
88525,0.368657
88526,0.457963
88527,0.002669
88528,0.0
88529,0.199899
88530,0.112382
88531,0.144485
88532,0.096823
88533,0.262248
88534,0.232045
88535,0.069507
88536,0.228087
88537,0.454054
88538,0.007126
88539,0.009478
88540,0.0936
88541,0.235444
88542,0.846127
88543,0.682161
88544,0.103633
88545,0.329516
88546,0.001311
88547,0.0
88548,0.0
88549,0.0
88550,0.0
88551,0.0
88552,0.0
88553,0.0
88554,0.0
88555,0.0
88556,0.0
88557,0.0
88558,0.0
88559,0.0
88560,0.0
88561,0.0
88562,0.0
88563,0.0
88564,0.0
88565,0.0
88566,0.0
88567,0.0
88568,0.0
88569,0.0
88570,0.0
88571,0.0
88572,0.0
88573,0.0
88574,0.0
88575,0.0
88576,0.0
88577,0.0
88578,0.000318
88579,0.000674
88580,0.0
88581,0.0
88582,0.0
88583,0.0
88584,0.0
88585,0.0
88586,0.0
88587,0.0
88588,0.0
88589,0.0
88590,0.0
88591,0.0
88592,0.0
88593,0.0
88594,0.0
88595,0.0
88596,0.0
88597,0.0
88598,0.0
88599,0.0
88600,0.0
88601,0.0
88602,0.0
88603,0.0
88604,0.0
88605,0.0
88606,0.0
88607,0.0
88608,0.0
88609,0.0
88610,0.0
88611,0.0
88612,0.0
88613,0.0
88614,0.0
88616,0.0
88617,0.0
88618,0.0
88619,0.0
88620,0.0
88621,0.0
88622,0.0
88623,0.0
88624,0.0
88625,0.0
88626,0.0
88627,0.0
88628,0.0
88629,0.0
88630,0.0
88631,0.0
88632,0.0
88633,0.0
88634,0.0
88635,0.0
88636,0.0
88637,0.0
88638,0.0
88639,0.0
88640,0.0
88641,0.0
88642,0.0
88644,0.0
88645,0.0
88646,0.0
88647,0.0
88656,0.0
88657,0.111597
88658,0.422183
88659,0.117742
88660,0.0
88661,0.0
88662,0.0
88663,0.0
88664,0.0
88667,0.0
88668,0.0
88669,0.0
88670,0.0
88671,0.0
88672,0.0
88673,0.0
88674,0.0
88675,0.0
88676,0.0
88677,0.0
88678,0.0
88679,0.0
88680,0.0
88681,0.0
88682,0.0
88683,0.0
88684,0.0
88708,0.0
88709,0.0
88710,0.0
88711,0.0
88712,0.0
88713,0.0
88714,0.0
88715,0.0
88716,0.0
88717,0.0
88718,0.0
88719,0.0
88720,0.0
88721,0.0
88722,0.0
88723,0.0
88724,0.0
88725,0.0
88726,0.0
88727,0.0
88728,0.0
88729,0.0
88730,0.0
88731,0.0
88732,0.0
88733,0.0
88734,0.0
88735,0.0
88736,0.0
88737,0.0
88738,0.0
88739,0.0
88740,0.0
88741,0.0
88742,0.0
88747,0.0
