sc_point_gid,fed_frac
68636,0.01137
68637,1.0
68638,1.0
68639,1.0
68640,0.853259
68641,0.009945
68642,0.629771
68643,0.036478
68644,0.001537
68645,0.011449
68646,0.001985
68647,0.00445
68648,0.00097
68649,0.0
68650,0.0
68651,0.0
68652,0.0
68653,0.284608
68654,0.042473
68655,0.0
68656,0.014899
68657,0.404648
68658,0.140391
68659,0.0
68660,0.0
68661,0.000211
68662,0.0
68663,0.0
68664,0.0
68665,0.0
68666,0.0
68667,8.4e-05
68668,0.0
68669,0.001371
68670,0.001862
68671,0.000584
68672,0.008434
68673,0.003133
68674,0.006484
68675,0.0
68676,0.000365
68677,5.6e-05
68678,0.000536
68679,0.0
68680,0.000539
68681,0.0
68682,0.0
68683,0.002353
68684,0.003909
68685,0.003504
68686,0.014147
68687,0.850803
68688,0.11293
68689,0.000299
68690,0.002616
68691,0.024264
68692,0.009509
68693,0.064522
68694,0.012326
68695,0.014022
68696,0.004044
68697,0.003688
68698,0.007252
68699,0.002519
68700,0.893285
68701,1.0
68702,1.0
68703,1.0
68704,1.0
68705,0.594511
68706,0.502503
68707,0.0
68708,0.0
68709,0.0
68710,0.000323
68711,0.0
68712,0.0
68713,0.021061
68714,0.04247
68715,0.023102
68716,0.0
68717,0.0
68718,0.0
68719,0.0
68720,0.0
68721,0.0
68722,0.0
68723,0.0
68724,0.0
68725,0.000131
68726,0.004285
68727,0.000919
68728,0.0
68729,0.0
68730,0.0
68731,0.0
68732,0.0
68733,0.0
68734,0.0
68735,0.0
68736,0.0
68737,0.0
68738,0.0
68739,0.0
68740,0.0
68741,0.0
68742,0.0
68743,0.005168
68744,0.0
68745,0.0
68746,0.0
68747,0.0
68748,0.0
68749,0.0
68750,0.0
68751,0.000271
68752,0.0
68753,0.0
68754,0.0
68755,0.000115
68756,0.0
68757,0.0
68758,0.0
68759,0.0
68760,0.0
68761,0.0
68762,0.0
68763,0.0
68764,0.0
68765,0.0
68766,0.0
68767,0.0
68768,0.0
68769,0.0
68770,0.0
68771,0.0
68772,0.0
68773,0.0
68774,0.0
68775,0.0
68776,0.0
68777,0.0
68778,0.0
68779,0.0
68780,0.0
68781,0.0
68782,0.0
68783,0.0
68784,0.014077
68785,0.993599
68786,0.752208
68787,0.002725
68789,0.0
68792,0.7797
68793,1.0
68794,1.0
68795,1.0
68796,1.0
68797,0.220905
68798,0.13077
68799,0.149225
68800,0.988809
68801,1.0
68802,1.0
68803,0.013268
68804,0.0
68805,0.0
68806,0.0
68807,0.0
68808,0.0
68809,0.0
68810,0.0
68811,0.0
68812,0.009825
68813,0.027546
68814,0.883411
68815,0.999948
68816,0.840234
68817,0.472333
68818,0.00055
68819,0.007682
68820,0.0
68821,0.0
68822,0.0
68823,0.0
68824,0.0
68825,0.0
68826,0.154265
68827,1.0
68828,1.0
68829,0.139004
68830,0.0
68831,0.0
68832,0.0
68898,0.0
68899,0.0
68900,0.0
68901,0.0
68902,0.0
68903,0.0
68904,0.0
68905,0.0
68906,0.0
68907,0.0
68908,0.0
68909,0.0
68910,0.0
68911,0.0
68912,0.0
68913,0.0
68914,0.0
68915,0.0
68916,0.0
68917,0.0
68918,0.0
68919,0.0
68920,0.0
68921,0.951783
68922,0.520106
68923,0.058467
68924,0.455435
68925,0.144197
68926,0.0
68927,0.0
68928,0.0
68929,0.0
68930,0.0
68931,0.0
68932,0.0
68933,0.0
68934,0.0
68935,0.0
68936,0.0
68937,0.0
69244,0.002076
69245,0.0
69246,0.568551
69247,0.081456
69248,0.237529
69249,0.020168
69250,0.024689
69251,0.000367
69252,0.000333
69253,0.0
69254,0.001244
69255,0.027186
69256,0.40239
69257,0.039474
69258,0.215431
69259,1.0
69260,1.0
69262,1.0
69263,0.813469
69264,0.065098
69265,0.127161
69266,0.041953
69267,0.0
69268,0.003779
69269,0.246957
69270,0.989282
69271,1.0
69272,0.666108
69273,0.617645
69274,0.217278
69275,0.0
69276,0.131388
69277,0.006104
69278,0.013935
69279,0.095654
69280,0.011414
69281,0.459896
69282,1.0
69283,1.0
69284,1.0
69285,1.0
69286,1.0
69287,1.0
69288,0.005562
69289,0.0
69290,0.0
69291,0.008486
69292,0.345353
69293,0.978381
69294,0.828551
69295,0.953013
69296,0.200323
69297,1.0
69298,1.0
69299,0.73488
69300,0.145509
69301,1.0
69302,1.0
69303,1.0
69304,1.0
69305,1.0
69309,1.0
69315,1.0
69316,1.0
69317,1.0
69318,0.547181
69319,0.001338
69320,0.032669
69322,1.0
69323,1.0
69324,0.072341
69325,0.017124
69326,0.122655
69327,0.072693
69328,0.000707
69329,0.005836
69330,0.031088
69331,0.0
69332,0.0
69333,0.0
69334,0.0
69335,0.0
69336,0.0
69337,0.353278
69338,0.244395
69339,0.0
69340,0.0
69341,0.0
69342,0.0
69343,0.0
69344,0.000162
69345,0.0
69346,0.0
69347,0.0
69348,0.0
69349,0.0
69350,0.0
69351,0.0
69352,0.000595
69353,0.002447
69354,0.000287
69355,0.008836
69356,0.000467
69357,0.001854
69358,0.001699
69359,0.000239
69360,0.00064
69361,0.0
69362,0.0
69363,0.0
69364,0.00013
69365,0.001554
69366,0.000438
69367,0.000629
69368,0.000928
69369,0.004587
69370,0.042024
69371,0.778409
69372,0.306275
69373,0.002306
69374,0.00013
69375,0.008031
69376,0.021465
69377,0.1812
69378,0.032709
69379,0.014067
69380,0.001851
69381,0.001166
69382,0.000951
69383,0.003528
69384,0.97929
69385,1.0
69386,1.0
69387,1.0
69388,0.999481
69389,0.030379
69390,0.0
69391,0.0
69392,0.0
69393,0.0
69394,0.0
69395,0.0
69396,0.0
69397,0.0
69398,0.0
69399,0.0
69400,0.0
69401,0.0
69402,0.0
69403,0.0
69404,0.0
69405,0.0
69406,0.0
69407,0.0
69408,0.0
69409,0.0
69410,0.0
69411,0.0
69412,0.0
69413,0.0
69414,0.0
69415,0.0
69416,0.0
69417,6.9e-05
69418,0.0
69419,0.0
69420,0.0
69421,0.0
69422,0.0
69423,0.0
69424,0.0
69425,0.0
69426,0.0
69427,0.0
69428,0.003163
69429,0.063913
69430,0.0
69431,0.0
69432,0.0
69433,0.0
69434,0.0
69435,0.003324
69436,0.003934
69437,0.0
69438,0.0
69439,0.0
69440,0.0
69441,0.0
69442,0.000667
69443,0.0
69444,0.0
69445,0.0
69446,0.0
69447,0.0
69448,0.0
69449,0.0
69450,0.0
69451,0.0
69452,0.0
69453,0.0
69454,0.0
69455,0.0
69456,0.0
69457,0.0
69458,0.0
69459,0.0
69460,0.0
69461,0.0
69462,0.0
69463,0.0
69464,0.0
69465,0.0
69466,0.0
69467,0.0
69468,0.016256
69469,0.72008
69470,0.289919
69471,0.000509
69472,0.0
69473,0.0
69474,0.0
69475,0.0
69476,0.24832
69477,0.258655
69478,0.818186
69479,1.0
69480,1.0
69481,0.835456
69482,0.613641
69483,0.649434
69484,0.992337
69485,1.0
69486,1.0
69487,0.010145
69488,0.0
69489,0.0
69490,0.0
69491,0.0
69492,0.0
69493,0.0
69494,0.0
69495,0.0
69496,0.102843
69497,0.045309
69498,0.372666
69499,1.0
69500,1.0
69501,0.969811
69502,0.881796
69503,0.0095
69505,0.025526
69506,0.0
69507,0.0
69508,0.0
69509,0.0
69510,0.09787
69511,0.794457
69512,1.0
69513,0.677782
69514,0.285089
69515,0.0
69516,0.0
69517,0.0
69520,0.0
69580,0.0
69581,0.0
69582,0.0
69583,0.0
69584,0.0
69585,0.0
69586,0.0
69587,0.0
69588,0.0
69589,0.0
69590,0.0
69591,0.0
69592,0.0
69593,0.0
69594,0.0
69595,0.0
69596,0.0
69597,0.0
69598,0.0
69599,0.0
69600,0.0
69601,0.0
69602,0.0
69603,0.0
69604,0.020789
69605,0.171133
69606,0.295031
69607,0.783178
69608,0.610007
69609,0.466991
69610,0.0
69611,0.0
69612,0.0
69613,0.0
69614,0.0
69615,0.0
69616,0.0
69617,0.0
69618,0.0
69619,0.0
69927,0.257167
69928,0.0
69929,0.0
69930,0.005102
69931,0.010908
69932,0.00236
69933,0.001632
69934,0.0
69935,0.0
69936,0.016327
69937,0.072234
69938,0.228267
69939,0.31686
69940,1.0
69941,1.0
69944,1.0
69945,1.0
69946,1.0
69947,0.957238
69948,0.012502
69949,0.088623
69950,0.030424
69951,0.005982
69952,0.052217
69953,0.303105
69954,1.0
69955,1.0
69956,0.138051
69957,0.974307
69958,0.998901
69959,0.111904
69960,0.001835
69961,0.0
69962,0.0
69963,0.028096
69964,0.253625
69965,0.913699
69966,0.9737
69967,0.997725
69968,1.0
69969,1.0
69970,1.0
69971,1.0
69972,0.224414
69973,0.005785
69974,0.011564
69975,0.008094
69976,0.013414
69977,0.0783
69978,0.193597
69979,0.220144
69980,0.086366
69981,1.0
69982,0.816881
69983,0.126081
69984,0.020864
69985,0.358936
69986,1.0
69987,1.0
69988,1.0
69990,1.0
69997,1.0
69998,1.0
69999,1.0
70000,0.52485
70001,0.419973
70002,0.873455
70003,0.047931
70004,0.051796
70005,0.565089
70006,0.403971
70007,1.0
70008,0.289943
70009,0.058749
70010,0.213396
70011,0.000328
70012,0.000981
70014,0.543796
70015,0.000477
70016,0.007012
70017,0.0
70018,0.0
70019,0.0
70020,0.0
70021,0.016535
70022,0.216933
70023,0.0
70024,0.0
70025,0.0
70026,0.0
70027,0.0
70028,0.0
70029,0.00024
70030,0.0
70031,0.0
70032,0.0
70033,0.0
70034,0.0
70035,0.0
70036,0.0
70037,0.0
70038,0.000225
70039,0.000183
70040,0.000418
70041,0.000784
70042,0.001015
70043,0.0
70044,0.0
70045,0.0
70046,0.0
70047,0.0
70048,0.000318
70049,0.004085
70050,0.004697
70051,0.000841
70052,0.020874
70053,0.000281
70054,6.5e-05
70055,0.002826
70056,0.000545
70057,0.000838
70058,0.012369
70059,0.014314
70060,0.004905
70061,0.041801
70062,0.056677
70063,0.033117
70064,0.004345
70065,0.000947
70066,0.000225
70067,0.070235
70068,0.633202
70069,0.742879
70070,0.84265
70071,0.65568
70072,0.140821
70073,0.0
70074,0.0
70075,0.0
70076,0.0
70077,0.0
70078,0.0
70079,0.0
70080,0.0
70081,0.0
70082,0.0
70083,0.0
70084,0.0
70085,0.0
70086,0.0
70087,0.0
70088,0.0
70089,0.0
70090,0.0
70091,0.0
70092,0.0
70093,0.0
70094,0.0
70095,0.0
70096,0.0
70097,0.0
70098,0.000101
70099,0.0
70100,0.0
70101,0.0
70102,0.0
70103,0.0
70104,0.0
70105,0.0
70106,0.0
70107,0.0
70108,0.0
70109,0.0
70110,0.0
70111,0.001965
70112,0.702462
70113,0.642678
70114,0.077985
70115,0.0
70116,0.0
70117,0.0
70118,0.0
70119,0.0
70120,0.0
70121,0.003544
70122,0.000309
70123,0.0
70124,0.0
70125,0.0
70126,0.0
70127,0.0
70128,0.0
70129,0.0
70130,0.0
70131,0.0
70132,0.0
70133,0.0
70134,0.0
70135,0.0
70136,0.0
70137,0.0
70138,0.0
70139,0.027954
70140,0.0
70141,0.0
70142,0.0
70143,0.0
70144,0.0
70145,0.0
70146,0.0
70147,0.0
70148,0.0
70149,0.0
70150,0.0
70151,0.0
70152,0.919664
70153,0.359102
70154,0.007188
70155,0.0
70156,0.0
70157,0.0
70158,0.0
70159,0.0
70160,0.0
70161,0.0
70162,0.163461
70163,1.0
70164,1.0
70165,1.0
70166,1.0
70167,1.0
70168,1.0
70169,1.0
70170,1.0
70171,0.2053
70172,0.0
70173,0.0
70174,0.0
70175,0.0
70176,0.0
70177,0.0
70178,0.0
70179,0.0
70180,0.0
70181,0.0
70182,0.0
70183,0.995222
70184,1.0
70185,1.0
70186,0.494729
70187,0.00127
70188,0.101275
70189,0.000851
70190,0.0
70191,0.0
70192,0.0
70193,0.0
70194,0.0
70195,0.261011
70196,1.0
70197,1.0
70198,0.697699
70199,0.045485
70200,0.0
70201,0.0
70202,0.0
70203,0.0
70204,0.0
70205,0.0
70263,0.0
70264,0.0
70265,0.0
70266,0.0
70267,0.0
70268,0.0
70269,0.0
70270,0.0
70271,0.0
70272,0.0
70273,0.0
70274,0.0
70275,0.0
70276,0.0
70277,0.0
70278,0.0
70279,0.240026
70280,0.0
70281,0.0
70282,0.0
70283,0.0
70284,0.0
70285,0.0
70286,0.0
70287,0.0
70288,0.160106
70289,0.645081
70290,0.948905
70291,0.71014
70292,0.423049
70293,0.0
70294,0.0
70295,0.0
70296,0.0
70297,0.0
70298,0.0
70299,0.0
70300,0.0
70301,0.0
70302,0.0
70611,0.018346
70612,0.0
70613,0.0
70614,0.0
70615,0.074371
70616,0.0
70617,0.011377
70618,0.000511
70619,0.005491
70620,0.00105
70621,0.012152
70622,0.32835
70623,1.0
70624,1.0
70625,1.0
70626,1.0
70627,1.0
70628,1.0
70629,1.0
70630,1.0
70631,0.929493
70632,0.223297
70633,0.032815
70634,0.033863
70635,0.048474
70636,0.13704
70637,0.06702
70638,0.183412
70639,0.177871
70640,0.008386
70641,0.299624
70642,0.692025
70643,1.0
70644,0.514024
70645,1.0
70646,0.002781
70647,0.0
70648,0.0
70649,0.014223
70650,0.041938
70651,0.061517
70652,1.0
70653,0.997847
70654,0.218022
70655,0.394512
70656,0.112018
70657,0.0
70658,0.001146
70659,0.005336
70660,0.0
70661,0.017623
70662,0.335392
70663,0.346048
70664,1.0
70665,0.761378
70666,0.080123
70667,0.22906
70668,0.067505
70669,0.065442
70670,0.639383
70671,1.0
70672,1.0
70673,1.0
70674,1.0
70680,1.0
70681,1.0
70682,1.0
70683,1.0
70684,0.006286
70685,0.00541
70686,1.0
70687,0.18137
70688,0.0
70689,0.05442
70690,0.19675
70691,1.0
70692,0.040042
70693,0.064656
70694,0.000187
70695,0.0
70696,0.001717
70697,0.512214
70698,0.369028
70699,0.015097
70700,0.010502
70701,0.0
70702,0.0
70703,0.018314
70704,0.022591
70705,0.441514
70706,0.136109
70707,0.059542
70708,0.032754
70709,0.0
70710,0.0
70711,0.020135
70712,0.000387
70713,0.000502
70714,0.0
70715,0.0
70716,0.0
70717,0.0
70718,0.0
70719,0.0
70720,0.0
70721,0.0
70722,0.010883
70723,0.000117
70724,0.0
70725,0.0
70726,0.0
70727,0.0
70728,0.0
70729,0.0
70730,0.0
70731,0.0
70732,0.0
70733,0.02098
70734,0.0
70735,0.001049
70736,0.034144
70737,0.005279
70738,0.014795
70739,0.017899
70740,0.010021
70741,0.005975
70742,0.013781
70743,0.007164
70744,0.003197
70745,0.003078
70746,0.000825
70747,0.000152
70748,0.000756
70749,0.000785
70750,0.00037
70751,0.013262
70752,0.009954
70753,0.003499
70754,0.0
70755,0.0
70756,0.0
70757,0.0
70758,0.0
70759,0.0
70760,0.0
70761,0.0
70762,0.0
70763,0.0
70764,0.0
70765,0.0
70766,0.0
70767,0.0
70768,0.0
70769,0.0
70770,0.0
70771,0.0
70772,0.0
70773,0.0
70774,0.0
70775,0.0
70776,0.0
70777,0.0
70778,0.0
70779,0.0
70780,0.0
70781,0.0
70782,0.002006
70783,0.000581
70784,0.0
70785,0.0
70786,0.0
70787,0.0
70788,0.0
70789,0.0
70790,0.0
70791,0.0
70792,0.002733
70793,0.0
70794,0.0
70795,0.025053
70796,0.970118
70797,0.933095
70798,0.040864
70799,0.0
70800,0.0
70801,0.0
70802,0.0
70803,0.001089
70804,0.0
70805,0.0
70806,0.0
70807,0.0
70808,0.0
70809,0.0
70810,0.0
70811,0.0
70812,0.0
70813,0.0
70814,0.0
70815,0.0
70816,0.0
70817,0.0
70818,0.0
70819,0.0
70820,0.0
70821,0.0
70822,0.0
70823,0.0
70824,0.0
70825,0.0
70826,0.0
70827,0.0
70828,0.0
70829,0.0
70830,0.0
70831,0.0
70832,0.0
70833,0.0
70834,0.0
70835,0.0
70836,0.675567
70837,1.0
70838,0.504827
70839,0.535131
70840,0.770946
70841,0.225569
70842,0.0
70843,0.0
70844,0.0
70845,0.0
70846,0.00747
70847,0.491669
70848,0.814404
70849,0.986761
70850,1.0
70851,1.0
70852,1.0
70853,0.990193
70854,1.0
70855,0.127114
70856,0.0
70857,0.0
70858,0.0
70859,0.0
70860,0.0
70861,0.0
70862,0.0
70863,0.0
70864,0.0
70865,0.0
70866,0.601785
70867,0.993572
70868,1.0
70869,1.0
70870,0.687299
70871,0.0
70872,0.0
70873,0.0
70874,0.0
70875,0.0
70880,1.0
70881,1.0
70946,0.0
70947,0.0
70948,0.0
70949,0.0
70950,0.0
70951,0.0
70952,0.0
70953,0.0
70954,0.0
70955,0.0
70956,0.0
70957,0.0
70958,0.0
70959,0.0
70960,0.0
70961,0.0
70962,0.0
70963,0.504711
70964,0.0
70965,0.0
70966,0.0
70967,0.0
70968,0.0
70969,0.0
70970,0.0
70971,0.000387
70972,0.759703
70973,0.142857
70974,0.244119
70975,0.441807
70976,0.641449
70977,0.001662
70978,0.0
70979,0.0
70980,0.0
70981,0.0
70982,0.0
70983,0.0
70984,0.0
70985,0.0
71294,0.0
71295,0.0
71296,0.0
71297,0.020522
71298,0.0
71299,0.00638
71300,0.0
71301,0.0
71302,0.0
71303,0.001189
71304,0.01268
71305,0.0
71306,1.0
71307,1.0
71308,1.0
71310,1.0
71311,1.0
71312,1.0
71313,1.0
71314,1.0
71315,1.0
71316,0.99071
71317,0.745288
71318,0.131442
71319,0.000166
71320,0.012522
71321,0.184592
71322,0.109944
71323,0.059507
71324,0.000119
71325,7.6e-05
71326,0.048477
71327,0.191874
71328,0.939277
71329,1.0
71330,1.0
71331,0.448481
71332,0.010494
71333,0.012003
71334,0.000211
71335,0.001513
71337,0.048912
71338,0.003722
71339,0.0
71340,0.107012
71341,0.221763
71342,0.012448
71343,0.01706
71344,0.000719
71345,0.0
71346,0.157063
71347,0.315105
71348,0.438026
71349,0.872616
71350,0.039675
71351,0.855615
71352,0.055191
71353,0.038875
71354,0.902063
71355,1.0
71357,1.0
71358,1.0
71359,1.0
71363,1.0
71364,1.0
71365,1.0
71366,1.0
71367,1.0
71368,0.040416
71369,0.016897
71370,1.0
71371,1.0
71372,0.10358
71373,0.011599
71374,0.121409
71375,0.339795
71376,0.018183
71377,0.0
71378,0.0
71379,0.0
71380,0.0
71381,0.027172
71382,0.081318
71383,0.0
71384,0.017027
71386,0.531994
71387,1.0
71388,1.0
71389,0.655893
71390,0.004107
71391,0.000346
71392,0.648013
71393,0.066565
71394,0.022633
71395,0.228107
71396,0.054368
71397,0.0
71398,0.0
71399,0.0
71400,0.0
71401,0.0
71402,0.0
71403,0.0
71404,0.0
71405,0.015457
71406,0.0
71407,0.0
71408,0.0
71409,0.0
71410,0.0
71411,0.0
71412,0.0
71413,0.0
71414,0.0
71415,0.000139
71416,0.0
71417,0.0
71418,0.0
71419,0.000262
71420,0.000173
71421,0.051464
71422,0.208811
71423,0.001212
71424,0.000272
71425,0.002129
71426,0.005793
71427,0.011296
71428,0.00474
71429,0.002635
71430,4e-05
71431,0.0
71432,0.0
71433,8.9e-05
71434,7.7e-05
71435,0.023266
71436,0.0451
71437,0.0
71438,0.0
71439,0.0
71440,0.0
71441,0.0
71442,0.0
71443,0.0
71444,0.0
71445,0.0
71446,0.0
71447,0.0
71448,0.0
71449,0.0
71450,0.0
71451,0.0
71452,0.0
71453,0.0
71454,0.0
71455,0.0
71456,0.0
71457,0.0
71458,0.0
71459,0.0
71460,0.0
71461,0.0
71462,0.0
71463,0.0
71464,0.0
71465,0.0
71466,0.0
71467,0.001879
71468,0.004022
71469,0.0
71470,0.0
71471,0.0
71472,0.0
71473,0.0
71474,0.0
71475,0.0
71476,0.001639
71477,0.0
71478,0.0
71479,0.0
71480,0.122354
71481,0.14351
71482,0.04129
71483,0.0
71484,0.0
71485,0.0
71486,0.0
71487,0.0
71488,0.0
71489,0.0
71490,0.0
71491,0.0
71492,0.0
71493,0.000177
71494,0.0
71495,0.0
71496,0.0
71497,0.0
71498,0.0
71499,0.009107
71500,0.605912
71501,0.0
71502,0.0
71503,0.0
71504,0.0
71505,0.0
71506,0.0
71507,0.0
71508,0.0
71509,0.0
71510,0.0
71511,0.0
71512,0.0
71513,0.0
71514,0.0
71515,0.0
71516,0.001525
71517,0.00075
71518,0.0
71519,0.0
71520,0.254536
71521,0.515084
71522,0.901359
71523,1.0
71524,1.0
71525,0.828573
71526,0.28564
71527,0.0
71528,0.0
71529,0.0
71530,0.0
71531,0.0
71532,0.0
71533,0.008337
71534,0.023716
71535,0.712001
71536,1.0
71537,1.0
71538,0.891735
71539,0.038529
71540,0.0
71541,0.0
71542,0.0
71543,0.0
71544,0.0
71545,0.0
71546,0.0
71547,0.0
71548,0.0
71549,0.042748
71550,0.992009
71551,1.0
71552,1.0
71553,1.0
71554,0.918174
71555,0.0
71557,0.0
71565,0.54254
71629,0.0
71630,0.0
71631,0.0
71632,0.0
71633,0.0
71634,0.0
71635,0.0
71636,0.0
71637,0.0
71638,0.0
71639,0.0
71640,0.0
71641,0.0
71642,0.0
71643,0.0
71644,0.0
71645,0.0
71646,0.0
71647,0.0
71648,0.0
71649,0.0
71650,0.0
71651,0.0
71652,0.0
71653,0.0
71654,0.029894
71655,0.67672
71656,0.389884
71657,1.0
71658,0.913523
71659,0.746224
71660,0.191893
71661,0.0
71662,0.0
71663,0.0
71664,0.0
71665,0.0
71666,0.0
71667,0.0
71668,0.0
71669,0.0
71977,0.000243
71978,0.0
71979,0.010345
71980,0.0894
71981,0.079635
71982,0.0
71983,0.009793
71984,0.0
71985,0.0
71986,0.0
71987,0.0
71988,0.035952
71989,1.0
71990,1.0
71991,1.0
71992,1.0
71993,1.0
71994,1.0
71995,1.0
71996,1.0
71997,0.976275
71998,0.596373
71999,1.0
72000,1.0
72001,0.90955
72002,0.010868
72003,0.097645
72004,0.393346
72005,0.092654
72006,0.075573
72007,0.051538
72008,0.011232
72009,0.0
72010,0.000134
72011,0.016246
72012,0.145935
72013,0.730381
72014,0.990044
72015,0.072351
72016,0.162969
72017,0.158754
72018,1.0
72019,0.532535
72020,1.0
72021,0.04202
72022,0.013914
72023,0.000415
72024,0.000274
72025,0.008292
72026,0.076667
72027,0.012742
72028,0.0
72029,0.070133
72030,0.908768
72031,0.03139
72032,0.052454
72033,0.018866
72034,0.0015
72035,0.964281
72036,0.150241
72037,0.018664
72038,0.735418
72039,1.0
72040,1.0
72041,1.0
72042,1.0
72046,1.0
72047,1.0
72048,1.0
72049,1.0
72050,1.0
72051,0.806754
72052,0.005751
72053,0.004203
72054,0.002631
72055,0.985076
72056,0.158213
72057,0.044642
72058,0.041246
72059,0.014159
72060,0.0
72061,0.0
72062,0.00044
72063,0.007791
72064,2.9e-05
72065,0.007138
72066,0.006868
72067,0.0
72068,0.130546
72069,1.0
72070,1.0
72071,1.0
72072,1.0
72073,0.123363
72074,0.0
72075,0.0
72078,1.0
72079,0.122073
72080,0.002813
72081,0.00016
72082,0.0
72083,0.0
72084,0.0
72085,0.001143
72086,0.000359
72087,0.0
72088,0.0
72089,0.0
72090,0.0
72091,0.0
72092,0.0
72093,0.0
72094,0.0
72095,0.0
72096,0.0
72097,0.0
72098,0.0
72099,0.0
72100,0.0
72101,0.0
72102,0.0
72103,0.00252
72104,0.004784
72105,0.050115
72106,0.016128
72107,0.0003
72108,0.0
72109,0.00071
72110,0.001921
72111,0.000676
72112,0.00039
72113,0.002759
72114,0.000344
72115,0.0
72116,0.020862
72117,0.001394
72118,0.000401
72119,0.001098
72120,0.012983
72121,0.002111
72122,0.0
72123,0.0
72124,0.007449
72125,0.005071
72126,0.0
72127,0.0
72128,0.0
72129,0.0
72130,0.0
72131,0.0
72132,0.0
72133,0.0
72134,0.0
72135,0.0
72136,0.001981
72137,0.0
72138,0.0
72139,0.0
72140,0.0
72141,0.0
72142,0.0
72143,0.0
72144,0.000357
72145,0.0
72146,0.0
72147,0.0
72148,0.0
72149,0.0
72150,0.001418
72151,0.001299
72152,0.000467
72153,0.000452
72154,0.0
72155,0.0
72156,0.0
72157,0.0
72158,0.0
72159,0.0
72160,0.0
72161,0.0
72162,0.0
72163,0.0
72164,0.0
72165,0.0
72166,0.0
72167,0.0
72168,0.0
72169,0.0
72170,0.0
72171,0.0
72172,0.004569
72173,0.012901
72174,0.00137
72175,0.0
72176,0.0
72177,0.0
72178,0.0
72179,0.0
72180,0.0
72181,0.0
72182,0.0
72183,0.147924
72184,0.821983
72185,0.0
72186,0.0
72187,0.0
72188,0.0
72189,0.0
72190,0.0
72191,0.0
72192,0.0
72193,0.0
72194,0.0
72195,0.0
72196,0.0
72197,0.0
72198,0.0
72199,0.000959
72200,0.000478
72201,0.0
72202,0.0
72203,0.0
72204,0.000182
72205,0.001844
72206,0.825694
72207,1.0
72208,1.0
72209,0.349761
72210,0.0
72211,0.0
72212,0.0
72213,0.0
72214,0.0
72215,0.0
72216,0.0
72217,0.0
72218,0.0
72219,0.540566
72220,1.0
72221,1.0
72222,0.650871
72223,0.144351
72224,0.018997
72225,0.0
72226,0.0
72227,0.0
72228,0.0
72229,0.0
72230,0.0
72231,0.0
72232,0.0
72233,0.003124
72234,0.941014
72235,1.0
72236,1.0
72238,0.363093
72249,0.0
72312,0.0
72313,0.0
72314,0.0
72315,0.0
72316,0.0
72317,0.0
72318,0.0
72319,0.0
72320,0.0
72321,0.0
72322,0.0
72323,0.0
72324,0.0
72325,0.0
72326,0.0
72327,0.0
72328,0.0
72329,0.0
72330,0.0
72331,0.0
72332,0.0
72333,0.0
72334,0.0
72335,0.0
72336,0.0
72337,0.0
72338,0.007606
72339,0.843816
72340,0.426929
72341,0.993279
72342,0.389959
72343,0.08222
72344,0.0
72345,0.0
72346,0.0
72347,0.0
72348,0.0
72349,0.0
72350,0.0
72661,0.0
72662,0.0
72663,0.018439
72664,0.014216
72665,0.498312
72666,0.019528
72667,0.0
72668,0.0
72669,0.002066
72670,0.001531
72671,0.010027
72672,0.052135
72673,0.112026
72674,1.0
72675,1.0
72676,1.0
72677,1.0
72678,1.0
72679,1.0
72680,0.610144
72681,0.73331
72682,0.728604
72683,1.0
72684,1.0
72685,1.0
72686,0.489072
72687,0.032829
72688,0.018842
72689,0.0
72690,0.000754
72691,0.044174
72692,0.006843
72693,0.000341
72694,0.0
72695,0.019305
72696,0.013276
72697,0.054719
72698,0.783011
72699,0.043506
72700,0.068437
72701,0.856073
72702,1.0
72703,1.0
72704,1.0
72705,0.039539
72706,0.01928
72707,0.0
72708,0.0
72709,0.000347
72710,0.002524
72711,0.011338
72712,0.0
72713,0.001984
72714,0.11658
72715,0.005503
72716,0.000184
72717,0.0
72718,0.002821
72719,0.98928
72720,0.064886
72721,0.143784
72722,0.829164
72723,1.0
72724,1.0
72727,1.0
72728,1.0
72731,1.0
72732,1.0
72733,1.0
72734,1.0
72735,1.0
72736,1.0
72737,0.019577
72738,0.209865
72739,0.041254
72740,0.073792
72741,0.010489
72742,0.003192
72743,0.055341
72744,0.039999
72745,0.000519
72746,0.005454
72747,0.005793
72748,9.2e-05
72749,0.962617
72750,0.004517
72751,0.00037
72752,0.106893
72753,1.0
72754,1.0
72755,1.0
72756,0.545905
72757,0.000703
72758,0.001891
72759,1.0
72762,1.0
72763,0.094629
72764,0.125797
72765,0.0
72766,0.0
72767,0.0
72768,0.0
72769,0.0
72770,0.0
72771,0.001383
72772,0.0
72773,0.0
72774,0.0
72775,0.0
72776,0.0
72777,0.0
72778,0.0
72779,0.0
72780,0.0
72781,0.0
72782,0.0
72783,0.0
72784,0.0
72785,0.012056
72786,0.000499
72787,0.003627
72788,0.00031
72789,0.046188
72790,0.192492
72791,0.024671
72792,0.0
72793,0.0
72794,0.001735
72795,0.018913
72796,0.000648
72797,0.004901
72798,0.002973
72799,0.014299
72800,0.532062
72801,0.022717
72802,0.0
72803,0.001495
72804,0.005452
72805,0.057858
72806,0.005712
72807,0.060182
72808,0.0
72809,0.0
72810,0.0
72811,0.048289
72812,0.246148
72813,0.228544
